FIELD;Klanten;Klanten;;;fld_contact_lastname;dd_cust_dd_cust_customer_new_dlg_frm;;;16777215;1220;688;1276;EDIT
INPUT;Klanten;Klanten;;;fld_contact_lastname;Contactpersoon;;;7253247;1220;688;789;FALSE
INPUT;Klanten;Klanten;;;fld_contact_lastname;Contactpersoon;;;7253247;1220;688;762;FALSE
INPUT;Klanten;Klanten;;;fld_contact_lastname;;;;16448250;1220;688;766;FALSE
FIELD;Klanten;Klanten;;;fld_contact_lastname;dd_cust_dd_cust_customer_new_dlg_frm;;;0;1235;690;1274;EDIT
FIELD;Klanten;Klanten;;;fld_contact_phone;dd_cust_dd_cust_customer_new_dlg_frm;;;16777215;774;714;1278;EDIT
INPUT;Klanten;Klanten;;;fld_contact_phone;0613131313;;;16777215;774;714;777;FALSE
FIELD;Klanten;Klanten;;;fld_contact_mail;dd_cust_dd_cust_customer_new_dlg_frm;;;16777215;1030;708;1284;EDIT
INPUT;Klanten;Klanten;;;fld_contact_mail;albert@distridata.nl;;;7253247;1030;708;781;FALSE
FIELD;Klanten;Klanten;;;fld_agreement_note;dd_cust_dd_cust_customer_new_dlg_frm;;;16448250;855;797;1296;EDIT
KEY;Klanten;Klanten;;;fld_agreement_note;BACKSPACE;;;16448250;855;797;777;FALSE
INPUT;Klanten;Klanten;;;fld_agreement_note;Ditiseencommercieleovereenkomst;;;16448250;855;797;765;FALSE
BUTTON;Klanten;Klanten;;;btn_next;dd_cust_dd_cust_customer_new_dlg_frm;;;13619671;661;240;1277;FALSE
FIELD;Klanten;Klanten;;;fld_monday;dd_cust_dd_cust_customer_new_dlg_frm_wiz2;;;14343390;674;285;1284;EDIT
FIELD;Klanten;Klanten;;;fld_mon_delivery_route_req;dd_cust_dd_cust_customer_new_dlg_frm_wiz2;;;15791094;720;278;1274;EDIT
BUTTON;Klanten;Klanten;;;onbekend;onbekend;;;15330545;742;315;1278;FALSE
FIELD;Klanten;Klanten;;;fld_mon_start_hour1;dd_cust_dd_cust_customer_new_dlg_frm_wiz2;;;16777142;834;280;1286;EDIT
KEY;Klanten;Klanten;;;fld_mon_start_hour1;TAB;;;11953664;834;280;771;FALSE
BUTTON;Klanten;Klanten;;;btn_save;dd_cust_dd_cust_customer_new_dlg_frm_wiz2;;;16777215;678;242;1270;FALSE
SLUIT;237;418
